,Serial,Type,Date (YMD),Deaths,Injured,Missing,Directly Affected,Indirectly Affected,Relocated,Evacuated,Losses (USD),Losses (Local)
1328,2008-00025,Lluvias,2008/5/31,0,0,0,0,0,0,700,0.0,0.0
1329,2008-00024,Inundación,2008/5/30,0,0,0,0,0,0,0,0.0,0.0
1330,2011-00031,Lluvias,2011/6/30,0,0,0,0,0,0,0,0.0,0.0
1331,2008-00022,Huracán,2008/5/30,1,0,0,0,0,0,0,0.0,0.0
1332,2008-00021,Huracán,2008/5/30,1,0,0,0,0,0,0,0.0,0.0
1333,2011-00030,Colapso estructural,2011/7/13,0,0,0,0,0,0,0,0.0,0.0
1334,2009-00018,Incendio,2009/4/13,0,0,0,5,0,0,0,0.0,0.0
1335,2011-00029,Inundación,2011/7/6,0,0,0,0,1305,0,0,0.0,0.0
1336,2009-00017,Incendio,2009/4/13,0,0,0,0,5,0,0,2400.0,48000.0
1337,2011-00028,Lluvias,2011/7/22,0,0,0,0,0,0,0,0.0,0.0
1338,2011-00027,Inundación,2011/7/15,0,0,0,0,0,0,60,0.0,0.0
1339,2008-00020,Colapso estructural,2008/5/29,0,0,0,0,0,0,0,0.0,0.0
1340,2011-00026,Inundación,2011/7/8,0,0,0,0,0,0,0,0.0,0.0
1341,2008-00019,Inundación,2008/5/29,0,0,0,0,0,0,120,0.0,0.0
1342,2011-00025,Contaminación,2011/6/25,0,0,0,0,0,0,0,0.0,0.0
1343,2011-00032,Inundación,2011/6/15,0,0,0,0,176,0,0,0.0,0.0
1344,2011-00024,Incendio forestal,2011/4/1,0,0,0,0,0,0,0,0.0,0.0
1345,2011-00023,Incendio forestal,2011/5/5,0,0,0,0,0,0,0,0.0,0.0
1346,2009-00016,Incendio,2009/4/1,0,0,0,50,0,0,0,300000.0,6000000.0
1347,2011-00022,Incendio forestal,2011/5/1,0,0,0,0,0,0,0,0.0,0.0
1348,2011-00021,Incendio forestal,2011/4/26,0,0,0,0,25000,0,0,0.0,0.0
1349,2011-00020,Tornado,2011/5/21,0,0,0,0,78,0,0,0.0,0.0
