,Serial,Event,Country,Country Code,Date (YMD),Deaths,Injured,Missing,Directly Affected,Indirectly Affected,Relocated,Evacuated,Losses (USD),Losses (Local)
245,1775.0,LS - Landslide,Papua New Guinea,PNG,2008/4/14,0,0,0,2000,2000,2000,0,0.0,0
246,1774.0,LS - Landslide,Papua New Guinea,PNG,2008/4/12,0,0,0,2000,2000,2000,0,50000.0,0
247,1773.0,ST - Severe Local Storm,Tonga,TON,2008/3/26,0,0,0,0,0,0,0,0.0,0
248,1772.0,ST - Severe Local Storm,Papua New Guinea,PNG,2008/3/8,1,1,0,0,0,0,0,50000.0,0
249,1756.0,TC - Tropical Cyclone,Vanuatu,VUT,2007/3/28,0,0,0,0,0,0,0,0.0,0
250,1755.0,FL - Flood,Papua New Guinea,PNG,2007/3/21,1,0,0,0,0,0,0,500000.0,0
251,1754.0,FL - Flood,Fiji,FJI,2007/3/6,3,0,0,0,0,0,0,7000000.0,0
252,1753.0,FL - Flood,Papua New Guinea,PNG,2007/2/27,6,0,0,2000,2000,0,0,500000.0,0
253,1752.0,LS - Landslide,Fiji,FJI,2007/2/13,0,0,0,0,0,0,0,0.0,0
254,1751.0,FL - Flood,Fiji,FJI,2007/2/10,0,0,0,0,0,0,0,65000000.0,0
255,1750.0,FL - Flood,Fiji,FJI,2007/2/3,1,0,0,900,900,0,0,30000000.0,0
256,1749.0,FL - Flood,Papua New Guinea,PNG,2007/2/1,0,0,0,3000,3000,3000,0,500000.0,0
257,1748.0,TC - Tropical Cyclone,Vanuatu,VUT,2006/11/22,0,0,0,0,0,0,0,0.0,0
258,1747.0,TC - Tropical Cyclone,Solomon Islands,SLB,2006/10/20,0,0,0,0,0,0,0,0.0,0
259,1746.0,LS - Landslide,Fiji,FJI,2006/10/6,0,0,0,0,0,0,0,0.0,0
260,1745.0,ST - Severe Local Storm,Papua New Guinea,PNG,2006/8/15,0,0,0,0,0,0,0,50000.0,0
261,1744.0,LS - Landslide,Fiji,FJI,2006/8/10,0,0,0,0,0,0,0,0.0,0
262,1743.0,ST - Severe Local Storm,Papua New Guinea,PNG,2006/8/9,0,0,0,0,0,0,0,50000.0,0
263,1742.0,TC - Tropical Cyclone,Federated States of Micronesia,FSM,2006/6/29,0,0,0,0,0,0,0,100000.0,0
264,1741.0,FL - Flood,Fiji,FJI,2006/5/4,0,0,0,0,0,0,0,50000.0,0
265,1740.0,EQ - Earthquake,Tonga,TON,2006/5/3,0,1,0,0,0,0,0,0.0,0
266,1739.0,LS - Landslide,Papua New Guinea,PNG,2006/4/27,1,0,0,300,300,0,0,0.0,0
267,1738.0,FL - Flood,Papua New Guinea,PNG,2006/4/12,0,0,0,400,400,400,0,0.0,0
268,1737.0,FL - Flood,Papua New Guinea,PNG,2006/2/15,6,0,0,10000,10000,10000,0,1000000.0,0
269,1736.0,TC - Tropical Cyclone,Tonga,TON,2006/2/13,0,0,0,0,0,0,0,100000.0,0
270,1735.0,TC - Tropical Cyclone,Fiji,FJI,2006/2/4,4,0,0,224,224,224,0,500000.0,0
271,1734.0,FL - Flood,Papua New Guinea,PNG,2006/2/3,1,0,0,12000,12000,10000,0,10000.0,0
272,1733.0,LS - Landslide,Papua New Guinea,PNG,2006/2/0,13,0,0,151,151,0,0,0.0,0
273,1732.0,TC - Tropical Cyclone,Fiji,FJI,2006/1/29,0,0,0,168,168,0,0,50000.0,0
274,1731.0,LS - Landslide,Papua New Guinea,PNG,2006/1/20,13,0,0,10000,10000,0,0,100000.0,0
275,1730.0,TC - Tropical Cyclone,East Timor,ETM,2006/1/15,0,0,0,8730,8730,0,0,0.0,0
276,1729.0,TC - Tropical Cyclone,Tonga,TON,2006/1/10,0,0,0,0,0,0,0,0.0,0
277,1728.0,FL - Flood,Fiji,FJI,2005/9/28,0,0,0,0,0,0,0,59000000.0,0
278,1727.0,FL - Flood,Papua New Guinea,PNG,2005/8/1,1,0,0,2493,13000,0,0,50000.0,0
279,1726.0,EQ - Earthquake,Papua New Guinea,PNG,2005/6/4,1,2,0,200,200,200,0,50000.0,0
280,1725.0,FL - Flood,Fiji,FJI,2005/4/20,2,0,0,0,0,0,0,100000.0,0
281,1724.0,TC - Tropical Cyclone,Cook Islands,COK,2005/3/6,0,0,0,0,0,0,0,0.0,0
282,1723.0,TC - Tropical Cyclone,Cook Islands,COK,2005/2/28,0,1,0,608,608,600,0,500000.0,0
283,1722.0,TC - Tropical Cyclone,Cook Islands,COK,2005/2/10,0,0,0,800,800,0,0,7300000.0,0
284,1721.0,TC - Tropical Cyclone,Cook Islands,COK,2005/2/5,0,0,0,0,0,0,0,1500000.0,0
285,1720.0,TC - Tropical Cyclone,Tonga,TON,2005/1/27,0,0,0,0,0,0,0,0.0,0
286,1719.0,TC - Tropical Cyclone,Vanuatu,VUT,2005/1/5,0,0,0,0,0,0,0,0.0,0
287,1718.0,FL - Flood,Fiji,FJI,2004/8/28,0,0,0,0,0,0,0,100000.0,0
288,1717.0,FL - Flood,Fiji,FJI,2004/8/2,0,0,0,0,0,0,0,10000.0,0
289,1716.0,FL - Flood,Fiji,FJI,2004/6/5,10,0,0,600,600,600,0,20000.0,0
290,1715.0,FL - Flood,Papua New Guinea,PNG,2004/6/0,0,0,0,600,600,0,0,0.0,0
291,1714.0,ST - Severe Local Storm,Fiji,FJI,2004/4/16,10,0,0,2000,2000,2000,0,500000.0,0
292,1713.0,TC - Tropical Cyclone,Federated States of Micronesia,FSM,2004/4/9,1,0,0,6008,12000,0,0,500000.0,0
293,1712.0,FL - Flood,Papua New Guinea,PNG,2004/3/20,2,0,0,4000,4000,4000,0,0.0,0
294,1711.0,FL - Flood,Papua New Guinea,PNG,2004/3/5,1,0,0,10000,10000,10000,0,50000.0,0
295,1710.0,TC - Tropical Cyclone,Vanuatu,VUT,2004/2/25,1,1,0,24000,54000,2000,0,8000000.0,0
296,1709.0,FL - Flood,East Timor,ETM,2003/12/0,0,0,0,450,450,0,0,0.0,0
297,1708.0,TC - Tropical Cyclone,Federated States of Micronesia,FSM,2003/11/23,5,0,0,1000,1000,0,0,50000.0,0
298,1707.0,FL - Flood,Papua New Guinea,PNG,2003/11/6,2,0,0,5000,5000,5000,0,0.0,0
299,1706.0,LS - Landslide,Papua New Guinea,PNG,2003/8/1,0,0,0,600,1000,1000,0,200000.0,0
300,1705.0,FL - Flood,East Timor,ETM,2003/6/16,2,0,0,150000,150000,600,0,200000.0,0
301,1704.0,TC - Tropical Cyclone,Solomon Islands,SLB,2003/6/5,0,0,0,150,150,0,0,100000.0,0
302,1703.0,LS - Landslide,Papua New Guinea,PNG,2003/5/3,13,20,0,21,21,0,0,10000.0,0
303,1702.0,TC - Tropical Cyclone,Federated States of Micronesia,FSM,2003/4/16,0,0,0,0,0,0,0,0.0,0
304,1701.0,FL - Flood,Papua New Guinea,PNG,2003/4/14,0,0,0,0,0,0,0,0.0,0
305,1700.0,EQ - Earthquake,Papua New Guinea,PNG,2003/3/11,0,0,0,0,0,0,0,0.0,0
306,1699.0,TC - Tropical Cyclone,Tonga,TON,2003/3/8,0,0,0,15000,15000,0,0,890000.0,0
307,1698.0,FL - Flood,Papua New Guinea,PNG,2003/2/17,1,0,0,0,0,0,0,50000.0,0
308,1697.0,TC - Tropical Cyclone,Solomon Islands,SLB,2003/1/26,0,0,0,275,275,0,0,50000.0,0
309,1696.0,TC - Tropical Cyclone,Tonga,TON,2003/1/23,0,0,0,0,0,0,0,0.0,0
310,1695.0,TC - Tropical Cyclone,Fiji,FJI,2003/1/14,14,0,0,30000,60000,500,0,22089000.0,0
311,1694.0,TC - Tropical Cyclone,Solomon Islands,SLB,2002/12/28,0,10,0,1110,3000,500,0,500000.0,0
312,1693.0,FL - Flood,Vanuatu,VUT,2002/12/21,0,1,0,3000,3001,0,0,2000000.0,0
313,1692.0,FL - Flood,East Timor,ETM,2002/12/17,0,0,0,400,400,0,0,50000.0,0
314,1691.0,EQ - Earthquake,Vanuatu,VUT,2002/11/27,0,3,0,503,503,0,0,1000000.0,0
315,1690.0,SS - Storm Surge,Kiribati,KIR,2002/10/7,0,0,0,0,0,0,0,50000.0,0
316,1689.0,EQ - Earthquake,Papua New Guinea,PNG,2002/9/8,4,70,0,4400,4470,2000,0,5000000.0,0
317,1688.0,TC - Tropical Cyclone,Federated States of Micronesia,FSM,2002/7/1,40,100,0,1000,4000,4000,0,500000.0,0
318,1687.0,FL - Flood,Papua New Guinea,PNG,2002/6/28,0,1,0,0,0,0,0,50000.0,0
319,1686.0,TC - Tropical Cyclone,Cook Islands,COK,2002/5/25,0,0,0,0,0,0,0,0.0,0
320,1685.0,LS - Landslide,Fiji,FJI,2002/4/23,6,0,0,0,0,0,0,20000.0,0
321,1684.0,EQ - Earthquake,Papua New Guinea,PNG,2002/4/1,36,10,0,174,174,160,0,50000.0,0
322,1683.0,FL - Flood,Papua New Guinea,PNG,2002/3/20,0,0,0,0,0,0,0,50000.0,0
323,1682.0,TC - Tropical Cyclone,Federated States of Micronesia,FSM,2002/3/1,1,0,0,500,8000,200,0,150000000.0,0
324,1681.0,FL - Flood,Fiji,FJI,2002/2/23,1,0,0,0,0,0,0,0.0,0
325,1680.0,EQ - Earthquake,Papua New Guinea,PNG,2002/1/10,1,0,0,1000,1000,1000,0,1000000.0,0
326,1679.0,EQ - Earthquake,Vanuatu,VUT,2002/1/2,0,51,0,500,500,0,0,3000000.0,0
327,1678.0,TC - Tropical Cyclone,Tonga,TON,2001/12/31,0,0,0,16500,68000,0,0,48000000.0,0
328,1677.0,TC - Tropical Cyclone,Cook Islands,COK,2001/12/2,1,0,0,744,750,0,0,52000.0,0
329,1676.0,EQ - Earthquake,Papua New Guinea,PNG,2001/10/31,0,0,0,0,0,0,0,0.0,0
330,1675.0,FL - Flood,East Timor,ETM,2001/6/20,1,0,0,2508,2508,400,0,0.0,0
331,1674.0,EQ - Earthquake,Papua New Guinea,PNG,2001/6/5,0,1,0,201,201,200,0,10000.0,0
332,1673.0,FL - Flood,Samoa,WSM,2001/4/15,0,0,0,2800,2800,0,0,1500000.0,0
333,1672.0,TC - Tropical Cyclone,Vanuatu,VUT,2001/4/7,1,32,0,800,800,0,0,0.0,0
334,1671.0,FL - Flood,Marshall Islands,MHL,2001/1/14,0,0,0,0,0,0,0,10000.0,0
335,1670.0,FL - Flood,Cook Islands,COK,2001/1/9,0,0,0,40,40,40,0,50000.0,0
336,1669.0,TC - Tropical Cyclone,Palau,PLW,2001/0/0,0,0,0,11000,11000,0,0,4000000.0,0
337,1668.0,FL - Flood,Fiji,FJI,2000/12/6,2,0,0,5000,5000,0,0,100000.0,0
338,1667.0,EQ - Earthquake,Papua New Guinea,PNG,2000/11/16,0,0,0,5000,5000,5000,0,0.0,0
339,1666.0,EQ - Earthquake,Papua New Guinea,PNG,2000/11/16,2,0,0,100000,100000,5000,0,1000000.0,0
340,1665.0,ST - Severe Local Storm,Papua New Guinea,PNG,2000/5/17,1,0,0,0,0,0,0,50000.0,0
341,1664.0,FL - Flood,East Timor,ETM,2000/5/16,126,0,0,15000,15000,0,0,0.0,0
342,1663.0,TC - Tropical Cyclone,Fiji,FJI,2000/4/19,1,0,0,200,200,200,0,500000.0,0
343,1662.0,FL - Flood,Fiji,FJI,2000/4/0,0,0,0,0,0,0,0,0.0,0
344,1661.0,LS - Landslide,Papua New Guinea,PNG,2000/3/12,2,3,0,16000,16000,16000,0,100000.0,0
345,1660.0,TC - Tropical Cyclone,Tonga,TON,2000/3/6,0,0,0,65000,65000,0,0,2150000.0,0
346,1659.0,TC - Tropical Cyclone,Cook Islands,COK,2000/3/4,0,0,0,0,0,0,0,0.0,0
347,1658.0,TC - Tropical Cyclone,Vanuatu,VUT,2000/1/19,0,0,0,0,0,0,0,0.0,0
348,1657.0,TC - Tropical Cyclone,Vanuatu,VUT,2000/1/6,0,0,0,0,0,0,0,0.0,0
349,1656.0,EQ - Earthquake,Vanuatu,VUT,1999/11/26,10,40,0,14100,14100,2000,0,5000000.0,0
350,1655.0,FL - Flood,Papua New Guinea,PNG,1999/8/23,0,0,0,40000,40000,0,0,10000.0,0
351,1654.0,EQ - Earthquake,Vanuatu,VUT,1999/8/22,0,0,0,0,0,0,0,0.0,0
352,1653.0,FL - Flood,Fiji,FJI,1999/8/7,0,0,0,0,0,0,0,10000.0,0
353,1652.0,ST - Severe Local Storm,Vanuatu,VUT,1999/5/8,30,0,0,0,0,0,0,50000.0,0
354,1651.0,FL - Flood,Papua New Guinea,PNG,1999/4/23,2,0,0,38000,40000,40000,0,43228000.0,0
355,1650.0,EQ - Earthquake,Papua New Guinea,PNG,1999/4/1,0,0,0,0,0,0,0,0.0,0
356,1649.0,EQ - Earthquake,Vanuatu,VUT,1999/2/6,0,0,0,265,265,0,0,0.0,0
357,1648.0,TC - Tropical Cyclone,Tonga,TON,1998/12/26,0,0,0,3071,3071,0,0,7960000.0,0
358,1647.0,FL - Flood,Fiji,FJI,1998/12/11,0,0,0,0,0,0,0,10000.0,0
359,1646.0,EQ - Earthquake,Fiji,FJI,1998/11/26,0,0,0,0,0,0,0,0.0,0
360,1645.0,EQ - Earthquake,Fiji,FJI,1998/11/2,0,0,0,0,0,0,0,0.0,0
361,1644.0,LS - Landslide,Papua New Guinea,PNG,1998/10/2,7,0,0,0,0,0,0,10000.0,0
362,1643.0,EQ - Earthquake,Papua New Guinea,PNG,1998/7/17,2182,1000,0,9867,30000,9500,0,5000000.0,0
363,1642.0,EQ - Earthquake,Papua New Guinea,PNG,1998/5/13,0,0,0,0,0,0,0,100000.0,0
364,1641.0,FL - Flood,Papua New Guinea,PNG,1998/4/27,28,0,0,30000,38000,30000,0,2000000.0,0
365,1640.0,TC - Tropical Cyclone,Vanuatu,VUT,1998/3/30,0,0,0,2400,8000,800,0,6000000.0,0
366,1639.0,TC - Tropical Cyclone,Vanuatu,VUT,1998/3/18,0,0,0,2000,9000,1000,0,6000000.0,0
367,1638.0,FL - Flood,Papua New Guinea,PNG,1998/2/16,0,0,0,0,0,0,0,50000.0,0
368,1637.0,TC - Tropical Cyclone,Samoa,WSM,1998/1/31,0,0,0,0,0,0,0,0.0,0
369,1636.0,TC - Tropical Cyclone,Samoa,WSM,1998/1/27,1,0,0,1143,1143,0,0,1330000.0,0
370,1635.0,TC - Tropical Cyclone,Solomon Islands,SLB,1998/1/9,1,0,0,4700,4700,0,0,50000.0,0
371,1634.0,TC - Tropical Cyclone,Fiji,FJI,1998/1/7,1,0,0,0,0,0,0,50000.0,0
372,1633.0,TC - Tropical Cyclone,Tonga,TON,1998/1/7,0,0,0,500,500,0,0,50000.0,0
373,1632.0,EQ - Earthquake,Papua New Guinea,PNG,1997/12/22,0,0,0,0,0,0,0,0.0,0
374,1631.0,TC - Tropical Cyclone,Cook Islands,COK,1997/12/8,3,0,0,0,0,0,0,500000.0,0
375,1630.0,TC - Tropical Cyclone,Marshall Islands,MHL,1997/11/28,0,0,0,0,0,0,0,80000000.0,0
376,1629.0,TC - Tropical Cyclone,Vanuatu,VUT,1997/11/18,0,0,0,0,0,0,0,0.0,0
377,1628.0,TC - Tropical Cyclone,Cook Islands,COK,1997/11/0,0,0,0,0,0,0,0,60000.0,0
378,1627.0,TC - Tropical Cyclone,Fiji,FJI,1997/10/8,0,0,0,0,0,0,0,0.0,0
379,1626.0,TC - Tropical Cyclone,Cook Islands,COK,1997/10/7,19,1,0,900,900,170,0,4500000.0,0
380,1625.0,TC - Tropical Cyclone,Tuvalu,TUV,1997/6/11,0,1,0,0,0,0,0,63000.0,0
381,1624.0,TC - Tropical Cyclone,Tonga,TON,1997/6/0,0,0,0,0,0,0,0,0.0,0
382,1623.0,TC - Tropical Cyclone,Fiji,FJI,1997/5/5,0,0,0,0,0,0,0,600000.0,0
383,1622.0,FL - Flood,Fiji,FJI,1997/4/26,3,0,0,0,0,0,0,10000.0,0
384,1621.0,LS - Landslide,Federated States of Micronesia,FSM,1997/4/21,20,4,0,0,0,0,0,100000.0,0
385,1620.0,TC - Tropical Cyclone,Fiji,FJI,1997/4/0,0,0,0,0,0,0,0,0.0,0
386,1619.0,TC - Tropical Cyclone,Papua New Guinea,PNG,1997/3/11,8,0,0,7500,15000,12000,0,150000000.0,0
387,1618.0,TC - Tropical Cyclone,Federated States of Micronesia,FSM,1996/12/24,0,1,0,0,0,0,0,3000000.0,0
388,1617.0,TC - Tropical Cyclone,Solomon Islands,SLB,1996/12/23,0,0,0,0,0,0,0,0.0,0
389,1616.0,LS - Landslide,Papua New Guinea,PNG,1996/12/22,38,8,0,8,8,0,0,500000.0,0
390,1615.0,LS - Landslide,Solomon Islands,SLB,1996/12/0,0,0,0,3000,3000,0,0,0.0,0
391,1614.0,EQ - Earthquake,Papua New Guinea,PNG,1996/4/29,1,0,0,0,0,0,0,0.0,0
392,1613.0,TC - Tropical Cyclone,Vanuatu,VUT,1996/3/0,0,0,0,0,0,0,0,41000.0,0
393,1612.0,TC - Tropical Cyclone,Tonga,TON,1996/1/0,0,0,0,0,0,0,0,0.0,0
394,1611.0,EQ - Earthquake,Papua New Guinea,PNG,1995/8/16,0,0,0,0,0,0,0,0.0,0
395,1610.0,EQ - Earthquake,East Timor,ETM,1995/5/14,11,0,0,0,0,0,0,0.0,0
396,1609.0,EQ - Earthquake,Tonga,TON,1995/4/7,0,0,0,0,0,0,0,10000.0,0
397,1608.0,TC - Tropical Cyclone,Vanuatu,VUT,1995/2/10,0,0,0,0,0,0,0,0.0,0
398,1607.0,TC - Tropical Cyclone,Cook Islands,COK,1995/1/1,0,0,0,0,0,0,0,2500000.0,0
399,1606.0,TC - Tropical Cyclone,Federated States of Micronesia,FSM,1994/12/22,0,0,0,0,0,0,0,0.0,0
400,1605.0,TC - Tropical Cyclone,Vanuatu,VUT,1994/11/14,0,0,0,0,0,0,0,0.0,0
401,1604.0,EQ - Earthquake,Vanuatu,VUT,1994/7/13,0,0,0,0,0,0,0,100000.0,0
402,1603.0,EQ - Earthquake,Solomon Islands,SLB,1994/4/21,0,0,0,0,0,0,0,10000.0,0
403,1602.0,TC - Tropical Cyclone,Vanuatu,VUT,1994/3/0,0,0,0,0,0,0,0,0.0,0
404,1601.0,TC - Tropical Cyclone,Fiji,FJI,1994/3/0,0,0,0,0,0,0,0,0.0,0
405,1600.0,TC - Tropical Cyclone,Vanuatu,VUT,1994/1/25,0,0,0,0,0,0,0,500000.0,0
406,1599.0,TC - Tropical Cyclone,Papua New Guinea,PNG,1994/1/16,9,0,0,0,0,0,0,500000.0,0
407,1598.0,FL - Flood,Papua New Guinea,PNG,1993/12/29,14,0,0,3500,3500,3500,0,3000000.0,0
408,1597.0,EQ - Earthquake,Papua New Guinea,PNG,1993/10/16,3,0,0,0,0,0,0,0.0,0
409,1596.0,EQ - Earthquake,Papua New Guinea,PNG,1993/10/13,53,200,0,20200,20200,10000,0,5000000.0,0
410,1595.0,EQ - Earthquake,Papua New Guinea,PNG,1993/8/20,0,5,0,0,0,0,0,1000000.0,0
411,1594.0,FL - Flood,Papua New Guinea,PNG,1993/6/12,5,0,0,46000,54000,29000,0,1000000.0,0
412,1593.0,TC - Tropical Cyclone,Papua New Guinea,PNG,1993/5/14,15,0,0,23000,40040,2600,0,1500000.0,0
413,1592.0,TC - Tropical Cyclone,Vanuatu,VUT,1993/3/30,1,10,0,12005,20000,7000,0,5000000.0,0
414,1591.0,TC - Tropical Cyclone,Cook Islands,COK,1993/2/0,0,0,0,0,0,0,0,2500000.0,0
415,1590.0,TC - Tropical Cyclone,Fiji,FJI,1993/2/0,0,0,0,0,0,0,0,0.0,0
416,1589.0,TC - Tropical Cyclone,Fiji,FJI,1993/1/2,3,0,0,0,0,0,0,2000000.0,0
417,1588.0,EQ - Earthquake,Papua New Guinea,PNG,1992/12/18,0,0,0,0,0,0,0,10000.0,0
418,1587.0,SS - Storm Surge,Kiribati,KIR,1992/12/0,0,0,0,0,0,0,0,0.0,0
419,1586.0,TC - Tropical Cyclone,Marshall Islands,MHL,1992/11/13,1,1,0,6000,6000,3500,0,300000.0,0
420,1585.0,FL - Flood,Fiji,FJI,1992/10/7,0,0,0,0,0,0,0,10000.0,0
421,1584.0,EQ - Earthquake,Papua New Guinea,PNG,1992/5/15,0,0,0,0,0,0,0,1000000.0,0
422,1583.0,FL - Flood,Papua New Guinea,PNG,1992/5/3,0,0,0,90000,100000,100000,0,12000000.0,0
423,1582.0,TC - Tropical Cyclone,Vanuatu,VUT,1992/5/1,0,0,0,0,0,0,0,0.0,0
424,1581.0,TC - Tropical Cyclone,Vanuatu,VUT,1992/3/9,0,0,0,1150,1150,0,0,1000000.0,0
425,1580.0,TC - Tropical Cyclone,Cook Islands,COK,1992/3/0,0,0,0,0,0,0,0,1400000.0,0
426,1579.0,TC - Tropical Cyclone,Solomon Islands,SLB,1992/2/26,1,0,0,40,40,40,0,0.0,0
427,1578.0,ST - Severe Local Storm,Solomon Islands,SLB,1992/2/17,0,0,0,0,0,0,0,100000.0,0
428,1577.0,TC - Tropical Cyclone,Vanuatu,VUT,1992/2/15,0,0,0,0,0,0,0,0.0,0
429,1576.0,TC - Tropical Cyclone,Vanuatu,VUT,1992/1/9,1,10,0,8000,8000,200,0,2000000.0,0
430,1575.0,FL - Flood,Fiji,FJI,1991/12/17,0,0,0,0,0,0,0,10000.0,0
431,1574.0,TC - Tropical Cyclone,Cook Islands,COK,1991/12/0,0,0,0,0,0,0,0,868000.0,0
432,1573.0,TC - Tropical Cyclone,Marshall Islands,MHL,1991/11/28,0,0,0,6000,6000,5000,0,1000000.0,0
433,1572.0,TC - Tropical Cyclone,Federated States of Micronesia,FSM,1991/11/26,0,0,0,0,0,0,0,3000000.0,0
434,1571.0,EQ - Earthquake,Papua New Guinea,PNG,1991/5/17,0,0,0,0,0,0,0,100000.0,0
435,1570.0,TC - Tropical Cyclone,Vanuatu,VUT,1991/5/0,0,0,0,0,0,0,0,0.0,0
436,1569.0,ST - Severe Local Storm,Fiji,FJI,1991/4/11,0,0,0,0,0,0,0,50000.0,0
437,1568.0,FL - Flood,Fiji,FJI,1991/4/11,0,0,0,0,0,0,0,50000.0,0
438,1567.0,FL - Flood,Fiji,FJI,1991/3/9,0,0,0,0,0,0,0,10000.0,0
439,1566.0,LS - Landslide,Papua New Guinea,PNG,1991/2/24,200,0,0,5000,5000,5000,0,250000.0,0
440,1565.0,EQ - Earthquake,Solomon Islands,SLB,1991/2/9,0,0,0,0,0,0,0,0.0,0
441,1564.0,FL - Flood,Fiji,FJI,1991/2/1,0,0,0,0,0,0,0,100000.0,0
442,1563.0,FL - Flood,Fiji,FJI,1991/1/14,1,0,0,0,0,0,0,100000.0,0
443,1562.0,FL - Flood,Fiji,FJI,1991/1/9,0,0,0,0,0,0,0,100000.0,0
444,1561.0,EQ - Earthquake,Papua New Guinea,PNG,1990/12/30,0,0,0,0,0,0,0,0.0,0
445,1560.0,TC - Tropical Cyclone,Federated States of Micronesia,FSM,1990/11/21,2,0,0,0,0,0,0,500000.0,0
446,1559.0,TC - Tropical Cyclone,Federated States of Micronesia,FSM,1990/11/10,0,0,0,0,0,0,0,1000000.0,0
447,1558.0,ST - Severe Local Storm,Fiji,FJI,1990/9/12,0,0,0,0,0,0,0,100000.0,0
448,1557.0,EQ - Earthquake,Vanuatu,VUT,1990/7/27,0,2,0,2,2,0,0,1000000.0,0
449,1556.0,TC - Tropical Cyclone,Federated States of Micronesia,FSM,1990/6/23,1,0,0,0,0,0,0,500000.0,0
450,1555.0,EQ - Earthquake,Vanuatu,VUT,1990/6/4,0,0,0,2,2,0,0,100000.0,0
451,1554.0,TC - Tropical Cyclone,Fiji,FJI,1990/3/19,3,0,0,0,0,0,0,18000000.0,0
452,1553.0,ST - Severe Local Storm,Fiji,FJI,1990/3/5,0,0,0,0,0,0,0,100000.0,0
453,1552.0,TC - Tropical Cyclone,Cook Islands,COK,1990/2/14,1,0,0,0,0,0,0,100000.0,0
454,1551.0,ST - Severe Local Storm,Fiji,FJI,1990/1/17,0,0,0,0,0,0,0,100000.0,0
455,1550.0,EQ - Earthquake,Solomon Islands,SLB,1989/10/27,0,0,0,0,0,0,0,0.0,0
456,1549.0,FL - Flood,Fiji,FJI,1989/7/29,15,0,0,0,0,0,0,0.0,0
457,1548.0,EQ - Earthquake,East Timor,ETM,1989/7/14,0,7,0,0,0,0,0,0.0,0
458,1547.0,FL - Flood,Fiji,FJI,1989/5/28,0,0,0,0,0,0,0,100000.0,0
459,1546.0,TC - Tropical Cyclone,Cook Islands,COK,1989/5/4,0,0,0,0,0,0,0,0.0,0
460,1545.0,ST - Severe Local Storm,Fiji,FJI,1989/3/30,1,0,0,0,0,0,0,10000.0,0
461,1544.0,TC - Tropical Cyclone,Fiji,FJI,1989/3/29,0,0,0,0,0,0,0,0.0,0
462,1543.0,ST - Severe Local Storm,Fiji,FJI,1989/3/11,0,0,0,0,0,0,0,100000.0,0
463,1542.0,EQ - Earthquake,Papua New Guinea,PNG,1989/3/10,1,0,0,0,0,0,0,1000000.0,0
464,1541.0,TC - Tropical Cyclone,Vanuatu,VUT,1989/2/23,0,0,0,0,0,0,0,100000.0,0
465,1540.0,TC - Tropical Cyclone,Fiji,FJI,1989/2/5,9,0,0,0,0,0,0,10000.0,0
466,1539.0,TC - Tropical Cyclone,Samoa,WSM,1989/1/6,0,0,0,0,0,0,0,15000000.0,0
467,1538.0,TC - Tropical Cyclone,Samoa,WSM,1989/1/6,0,0,0,0,0,0,0,15000000.0,0
468,1537.0,EQ - Earthquake,Papua New Guinea,PNG,1988/12/30,0,0,0,0,0,0,0,100000.0,0
469,1536.0,TC - Tropical Cyclone,Fiji,FJI,1988/12/23,0,0,0,0,0,0,0,0.0,0
470,1535.0,EQ - Earthquake,Papua New Guinea,PNG,1988/9/6,74,0,0,1000,1000,0,0,1000000.0,0
471,1534.0,EQ - Earthquake,Solomon Islands,SLB,1988/8/10,1,0,0,500,5000,5000,0,0.0,0
472,1533.0,FL - Flood,Vanuatu,VUT,1988/7/31,0,0,0,0,0,0,0,100000.0,0
473,1532.0,EQ - Earthquake,Papua New Guinea,PNG,1988/7/5,0,0,0,0,0,0,0,1000000.0,0
474,1531.0,TC - Tropical Cyclone,Vanuatu,VUT,1988/4/8,0,0,0,0,0,0,0,10000.0,0
475,1530.0,ST - Severe Local Storm,Tonga,TON,1988/3/5,0,0,0,0,0,0,0,500000.0,0
476,1529.0,LS - Landslide,Vanuatu,VUT,1988/0/0,1,0,0,3000,3000,0,0,0.0,0
477,1528.0,TC - Tropical Cyclone,Federated States of Micronesia,FSM,1987/11/21,5,38,0,203,1000,1000,0,6000000.0,0
478,1527.0,EQ - Earthquake,Papua New Guinea,PNG,1987/10/16,0,0,0,0,0,0,0,1000000.0,0
479,1526.0,EQ - Earthquake,Papua New Guinea,PNG,1987/10/12,0,0,0,0,0,0,0,0.0,0
480,1525.0,LS - Landslide,Fiji,FJI,1987/4/17,10,0,0,0,0,0,0,0.0,0
481,1524.0,EQ - Earthquake,Papua New Guinea,PNG,1987/2/8,1,0,0,4000,4000,3000,0,500000.0,0
482,1523.0,TC - Tropical Cyclone,Vanuatu,VUT,1987/2/7,48,0,0,48000,48000,15000,0,25000000.0,0
483,1522.0,TC - Tropical Cyclone,Federated States of Micronesia,FSM,1987/1/6,0,0,0,0,0,0,0,10000.0,0
484,1521.0,TC - Tropical Cyclone,Cook Islands,COK,1987/1/2,5,85,0,2000,6000,6000,0,25000000.0,0
485,1520.0,ST - Severe Local Storm,Fiji,FJI,1987/1/0,1,0,0,3369,3369,0,0,25000000.0,0
486,1519.0,TC - Tropical Cyclone,Fiji,FJI,1986/12/28,1,0,0,3000,4000,0,0,14000000.0,0
487,1518.0,TC - Tropical Cyclone,Vanuatu,VUT,1986/12/13,0,0,0,0,0,0,0,100000.0,0
