,Serial,Type,Date (YMD),Deaths,Injured,Missing,Directly Affected,Indirectly Affected,Relocated,Evacuated,Losses (USD),Losses (Local)
70,149,FLOOD,2011/4/28,0,0,0,0,0,0,0,0,0
71,148,FLOOD,2011/4/28,0,0,0,0,0,0,0,0,0
72,146,OTHER,1849/3/0,8,0,0,0,0,0,0,0,0
73,145,ACCIDENT,1935/2/24,53,0,0,115,0,0,0,0,0
74,143,RAINS,1966/8/1,0,0,0,0,0,0,0,0,3500000
75,142,Hurricane,1955/9/22,0,0,0,0,0,0,0,0,0
76,141,RAINS,1933/11/7,3,0,0,0,0,0,0,0,0
77,244,EARTHQUAKE,2014/2/18,0,0,0,0,0,0,0,0,0
78,140,RAINS,1911/2/7,1,0,0,0,0,0,0,0,0
79,139,RAINS,1908/9/25,1,0,0,0,0,0,0,0,0
80,138,Hurricane,1898/9/11,13,0,0,0,0,0,0,0,0
81,135,BIOLOGICAL,1841/8/0,9,0,0,0,0,0,0,0,0
